query_id,Top10_77,best_rank_77,Top10_82,best_rank_82,Top10_score_blend,best_rank_score_blend
c5a6a161ff79dd23,1,1,1,5,1,1
e70b6bbc51bd78c4,0,13,0,18,0,40
59f63c48474572e0,1,5,1,4,1,2
428826e0ce83c530,1,1,1,1,1,1
42c1b934e9991932,1,2,1,2,1,2
edf5bc93444402f8,1,3,1,8,1,1
f6768a9380b2ee58,1,1,1,1,1,1
3b9a13e43d60b2a5,1,1,1,1,1,1
871500bf71449b34,1,2,1,2,1,4
024a687e14f7d4e5,1,2,1,5,1,2
fac66b73cd57e4a1,1,2,1,1,1,9
a2e54df904848a77,1,1,1,3,1,1
64dff80a3f00f59e,1,2,1,5,1,2
1010d281930c8ec7,1,2,1,2,1,1
bea4b96853a0a666,1,2,1,1,1,9
e472ae4310fc43d9,1,1,1,1,1,1
6bb50ea769d8d135,1,5,1,4,1,1
63527de40bb9974e,1,1,1,1,1,1
dc4a491adb710ace,1,3,1,3,1,5
5667e7429817449c,1,3,1,2,1,1
8f3855fe218a3e6f,1,4,1,4,1,6
9864fbe01ab18f62,1,3,1,2,1,1
ab55ed5d77dbe4eb,1,1,1,1,1,1
1df93ac5a41a508f,1,4,1,4,1,7
37f475e3111c6fdf,1,1,1,2,1,6
2e8e51e735067882,1,1,1,1,1,3
2028d90b525873b8,1,3,1,2,1,1
1bd40384c69a0149,1,2,1,2,1,1
ef391183c1bf2ecf,1,1,1,1,1,1
ec4e2e4defe62cab,1,3,1,8,1,1
89581c851b6f2fd6,1,3,1,3,1,3
48a424149394b32e,1,2,1,2,1,3
2eae0549c67e6efc,1,2,1,2,1,1
3f894ca543b11add,0,11,0,11,1,2
2a3366f02a594744,1,1,1,1,1,4
e0afd569d7fc7a3e,1,1,1,1,1,1
b36f169c0672bc6b,1,4,1,4,1,10
3f04f6f185ea815d,1,7,0,12,1,10
c654d8cf7b8d0782,1,1,1,1,1,1
b2d6be74dd4ea0b4,1,2,1,2,1,3
b19d02712d3eccc1,1,1,1,1,1,1
17a35ac2747aca49,1,3,1,3,1,1
9255d936a509db1f,1,3,1,3,1,1
2b91c6a605198432,1,6,1,6,1,3
bef8cef299366b22,1,3,1,2,1,1
59fcf79b440836d4,1,1,1,1,1,1
3c02cae0bac74303,1,10,1,8,0,16
4610542d7816aabe,1,1,1,1,1,1
f8e9b5954f3d1206,1,1,1,1,1,1
5504187d32752d78,1,3,1,3,1,5
0d6f9f8815cea57c,1,1,1,1,1,1
8a1ea55a2a9c0215,0,13,0,16,0,16
c7bc940b49a150e4,0,13,0,11,0,11
6bf026ddfacdced1,1,2,1,2,1,3
60103003d4c79365,1,1,1,1,1,3
c9f841bb7a0b9316,1,5,1,5,1,4
e2fa4f445a1b6201,1,1,1,1,1,1
345f62b7b7f902ca,1,1,1,2,1,8
84606d467f9780ef,1,5,1,2,1,8
64202a3b63ee2aac,1,1,1,1,1,1
0fa2b3ec18085025,1,1,1,2,1,8
dcff06b67ee89aec,1,10,1,10,0,13
b306fc1bdefc30f8,1,5,1,4,1,2
07645063a744dd7d,1,3,1,2,1,1
62ebf3306a96f556,1,1,1,1,1,2
a55c99cd8d594783,1,4,1,5,0,11
d0b24d34da94ee9e,0,26,0,25,0,13
fa38a3a471dc3d9c,1,1,1,1,1,5
8c71ed817cc54f0d,1,1,1,1,1,1
33cab5487f7033ec,1,1,1,5,1,1
5f4f16b6fd846d8e,1,7,1,4,0,17
5a4d389cc1febf96,1,2,1,1,1,7
3eb4bf497e4f1a57,1,10,1,8,0,16
ff1b66a2a152c502,1,6,1,7,1,3
a7717bc96c1e0ee1,1,5,1,4,1,2
2e20b8367b4cd912,1,4,1,4,1,2
ae0b9056e1aa61c0,1,2,1,7,1,2
4e0431db62e1a591,1,1,1,1,1,1
c7f178e98193ccbe,1,9,0,11,0,14
cd2b85dfbd0d801a,0,22,0,22,0,13
91f7802e4ac9e408,1,2,1,2,1,2
20af18d821967c7b,1,1,1,1,1,2
5267ad930aa507d2,1,2,1,1,1,9
6ea849dc05a15430,1,5,1,4,1,1
20cc4b565c5f19d9,1,2,1,6,1,3
23e759e91743fa64,1,5,1,2,1,4
091c78c8187ecdd7,1,1,1,1,1,1
99bd9ec76e20de8b,1,1,1,2,1,8
4dbc722f424a13af,1,1,1,1,1,3
b9fde2344c5cd32e,1,8,1,6,0,11
acaed5bc5b4cb665,0,16,0,16,0,16
94afc365f62111e1,1,4,1,7,1,1
b2051c36f3f51a02,1,3,1,3,1,1
b859c50021c76846,1,6,1,3,1,1
ea82c70ba0c079fd,1,2,1,10,1,1
ce08187fa9f766a3,1,1,1,1,1,2
ae94cac9689880a0,1,10,1,8,0,16
b5e7c1963ce33571,1,2,1,2,1,1
9a022af240c03d60,1,4,1,7,1,1
ff3219484ae674ac,1,1,1,1,1,1
104a2e74ad3f3426,1,8,1,7,0,11
12746cc45ea86cc7,1,2,1,2,1,2
30081615113f1830,1,2,1,1,1,6
9ff93d8a94ba1c8d,1,1,1,2,1,6
9eefdfe0354c2525,1,2,1,1,1,5
31385f74ad83ee7b,1,7,0,12,1,10
9394e35c87ebdc03,1,5,1,6,1,2
48e8f2d9ab90b034,1,5,1,4,1,2
274a1369abdf8ece,1,2,1,3,1,2
38997f9f1e321618,1,3,1,2,1,3
bea5b50ede652b4a,1,3,1,3,1,5
3e86f1614e1c2363,1,5,0,15,1,3
2545955f3f9290e3,1,7,0,12,1,10
da6f423b35160322,1,1,1,1,1,4
329da108fe24515a,1,3,1,8,1,1
5df508bc3973e184,1,2,1,2,1,2
178ace5fcf8e400e,1,3,1,8,1,1
4b2dd206c99e3b79,1,5,0,16,1,1
adb85ae6f5eb8130,1,3,1,4,1,4
56ed28126ba4612e,1,5,1,2,1,4
1136d862485a6b73,1,3,1,2,1,1
6119c18b247ad1b8,1,3,1,2,1,1
15c4352d2017697e,1,10,1,8,0,16
ed9bfa0e1ac7cff8,1,2,1,7,1,2
c99c59ed2019f930,1,1,1,1,1,2
8e7bb8403d972670,1,2,1,10,1,1
2d9a64c5e2f2a8fa,1,4,1,10,1,1
70910d74a37c8428,1,3,1,3,1,4
c81da03f0df5a982,1,1,1,1,1,3
c4c03d0dc2822d50,1,2,1,3,1,4
ec36bf5c99c6de8f,1,4,0,16,1,1
c05db2ee9525e7d4,1,2,1,7,1,2
807f712fdff3c0c9,1,1,1,1,1,1
bc76da7947629235,1,5,1,3,1,9
4a55d34dc53f892f,1,2,1,7,1,2
0894b0c6f3507e3e,1,7,1,6,1,6
25444c78f572fc69,1,1,1,1,1,1
8bd8513324e46e53,1,1,1,1,1,1
7ddf2649a83c2822,1,7,0,12,1,10
2361bc93651c2fd1,1,1,1,1,1,1
e9fabdd232f3401d,1,8,1,6,0,15
d0b7c938f4dde464,1,10,0,12,0,14
cc44cef495b90669,1,6,1,7,1,3
f5921d5cc0a17880,1,1,1,1,1,1
fcc9839c91527ae8,1,2,1,10,1,1
bad18c67e558528d,1,3,1,2,1,1
b39d973ac2d5c5bd,1,1,1,1,1,3
05c9a85ba1c3d5f2,1,6,1,7,1,3
8c3240ea983a4777,1,9,1,10,1,10
5f48f112cace47dd,1,1,1,1,1,1
5e894f405c162a7a,1,6,0,23,1,1
c5b3b2f10a067905,1,5,0,16,1,1
de40a8049e8a1d11,1,1,1,1,1,3
8f6371483d08d1eb,1,3,1,2,1,3
5fe9c3430f1dba62,1,4,1,7,1,1
caffc1a75d259777,1,2,1,7,1,2
95c2478dc4a96acd,1,3,1,3,1,5
5b8f98546a5d1a7e,1,1,1,1,1,1
e2beb781204125fd,1,4,1,8,1,7
eec5a911bb83de40,1,1,1,1,1,5
3444190f4b8e8ba9,1,5,1,4,1,7
abc05591f601bf32,1,7,1,6,0,11
53623a05104fa86c,1,2,1,2,1,2
849e528e93853bb5,1,2,1,3,1,3
a71cd5a0f4a8f473,1,1,1,2,1,2
db5892efa5bfbaeb,1,5,1,5,0,12
0d60371f194f9740,1,1,1,3,0,13
241e6a60bfbc3c66,1,2,1,2,1,2
5fbc39331c7987a9,1,2,1,1,1,8
277f6b021b2b04c9,1,10,1,8,0,16
eeeeb85c56d6fce5,1,4,1,4,1,5
0646534fce2bba4f,1,2,1,2,1,3
1b3ad616493ae2f6,1,3,1,2,1,1
87854c5b4dccb24b,1,3,1,3,1,1
b2572b7f89f3e413,1,1,1,1,1,1
e5640b469024f9e1,1,3,1,2,1,1
1db8b6d1731b6971,1,3,1,3,1,4
7595995cb2c0a21c,1,5,1,4,1,2
33f8bc54a7c8707c,1,8,1,10,1,2
3b63c1d7c0abf6e2,1,7,1,6,1,10
d7c61ca87e006edd,0,16,0,16,0,16
564ac2961705f753,1,2,1,4,1,2
55adbc49761fa9ca,1,4,1,10,1,1
f769dc71ef3c1a5e,1,2,1,10,1,1
7f80e2987e12dba9,1,5,1,4,1,2
8b47e4bc7eaf39cf,1,1,1,1,1,1
4afeac924a7435aa,1,3,1,2,1,1
00eba3f46747d66b,0,11,1,7,0,12
96050f6daa701a4b,1,2,1,3,1,3
8227c4129b014b70,1,1,1,1,1,2
9586cebc3c39c8dd,1,3,1,3,1,3
2612e27ef44ab9c1,0,18,0,19,0,17
b6ac68d9e67a228b,1,3,1,3,1,3
abac45dedd1c6e1f,1,1,1,1,1,2
14c0554a9060ec4e,1,1,1,1,1,1
90e5402ad29ef5c3,1,10,0,12,0,14
c75e8764943b626a,1,1,1,1,1,1
c92bfdb9649b30aa,1,2,1,10,1,1
7598e733043522d7,1,2,1,2,1,7
89997d91f8a11b5b,1,1,1,1,1,3
fc4afd513c4cd244,1,1,1,1,1,1
90c055cd342ce574,1,2,1,2,1,2
667aa899e2e454c4,1,3,1,3,1,4
37deae94ebd821d4,1,2,1,2,1,3
af39dfb1be855634,1,1,1,2,1,2
cd64934b76d659fc,1,4,1,4,1,6
6185cbeb89f4232d,1,1,1,1,1,4
561d073a14ac6375,1,3,1,3,1,2
93ad8190d6b24cd0,1,3,1,3,1,4
72c3c5676337400c,1,3,1,3,1,4
5e939a3c6d9f3d81,1,4,1,4,1,5
8281fbe6dfed6bd8,1,2,1,2,1,3
601b8720ff3053ec,1,5,1,2,1,4
eb9ec22e015a9ce9,1,2,1,2,1,1
0e9455b63bacc724,1,1,1,1,1,7
efb6ecc61a0a786a,1,1,1,2,1,8
07599cbabe078b1c,1,4,1,10,1,1
99c8b21b8d29320a,1,7,1,4,0,17
3904b7245f0eec92,1,3,1,3,1,3
c2c877dcb90891c6,1,6,0,23,1,1
4699917e626ee91f,1,1,1,2,1,6
5fdb5a585113052f,1,3,1,3,1,1
01b9a1e7fc965346,1,1,1,1,1,3
8c317a9063fc8ea0,1,1,1,1,1,1
9f8071c8c33477bd,1,2,1,2,1,3
db43900d2bda4f82,1,2,1,1,1,1
b98b136225ccc84b,1,5,1,2,1,8
ea71a6cfef8a70c1,1,1,1,1,1,1
bb6d35ed7ff1704e,1,1,1,1,1,7
1562bb09b0c6b6a2,1,4,1,4,1,5
cc2ab7ec0c7e7c3a,1,7,1,4,0,17
0c09c123032fb1b8,1,1,1,1,1,2
f50dc8121252f49e,1,1,1,3,1,2
ed1de3102b0c7e40,1,10,1,8,0,16
19be8e5c45fb91fb,1,2,1,2,1,1
2d72910f19a5cae8,0,13,0,14,0,17
f6cde61bfbc8cb69,1,10,1,4,1,2
933bb637bf4ab68a,1,2,1,5,1,6
36a020151b17c7bc,1,7,1,8,1,10
3a09de42b69741ec,1,1,1,1,1,1
c55c6be4ff8f6dcc,1,5,1,2,1,4
52b820929c1fc4f7,1,1,1,1,1,1
e7dd911f4887e616,1,1,0,18,1,1
c8eccc74c9ec4d56,1,5,1,5,1,9
3d9a331f2b88ac08,0,15,0,13,0,21
d42f0f1f6cbd58f5,1,1,1,1,1,1
b3075cb5b32d2466,1,4,1,7,1,1
21a23f44c6541c6c,1,1,1,1,1,1
f4ef6d85386e264d,1,3,0,11,1,1
55122aa44f618464,0,15,0,13,0,21
46bb6c8db8d37a4f,1,2,1,2,1,2
05613981e136cfe3,1,3,1,5,1,7
a28b3d253798b630,1,10,0,12,0,16
768372749fc8a2d8,0,13,0,16,0,17
cddeba195e0e8658,1,5,1,4,1,2
046849950e907e02,1,1,1,1,1,1
f161eca1ecbc456c,1,3,1,5,1,7
eb609fbc216be863,1,1,1,1,1,1
17cedbfd91dc2585,0,16,0,16,0,16
47c66c5d162e5de9,1,1,1,1,1,1
43aa1e16a9196d4c,1,2,1,6,1,3
e5960a187b96b8ee,1,7,0,12,1,10
8ccfdf2af11f7a2f,1,6,1,3,1,1
ac442f2bf32cd293,1,6,1,6,1,8
9b5c15aa5f3ce745,1,8,1,6,0,15
9e17559c8eba2751,1,3,1,3,1,5
a6f0634514463bfb,1,8,1,8,1,7
73f44f2c84c52ee3,1,1,1,1,1,2
88f004471856c525,1,4,1,3,1,4
ebe6d0f7975024bd,1,5,1,4,1,2
9c48c98b8ae12f3c,1,2,1,2,1,2
97013bf7e5de4791,1,3,1,4,1,9
1c28c3caf4cc1560,1,7,1,5,1,4
f556d1cb183dbd61,1,1,1,1,1,3
a6d2c2120005506e,1,3,1,3,1,2
1c8509723d733078,1,2,1,2,1,3
45dad3ea4421990d,1,8,1,6,0,15
85f6a8e4565a2310,1,2,1,2,1,3
a7f33e646f1f2077,1,10,1,8,0,16
853a2bab252009e9,1,2,1,1,1,5
c11d2e04ec4b0ab3,1,4,1,4,1,2
816cc97b91466122,1,2,1,2,1,3
44baf67ddbec8b81,1,1,1,1,1,1
fc7b94149fcd0b98,1,4,1,3,1,1
075edc17d955e37a,1,4,1,7,1,1
56029cf3ba85551e,1,7,1,10,1,10
ad3346cb3d17ac1e,1,3,1,9,1,1
fde2248834f94144,1,10,1,4,1,2
f411f249d3004771,1,9,1,7,0,12
0e3421e85f128574,1,3,1,2,1,1
af44e2b362596c8e,1,7,0,12,1,10
316475f9b4a3acb5,1,1,1,1,1,1
63a39be55d8ec68a,1,1,1,2,1,6
da1a32f839ff5081,1,2,1,2,1,3
4143ca08e2f1e98e,1,1,1,1,1,1
703a07cd200a0de7,1,2,1,2,1,2
303361ac6d033b64,1,7,1,6,0,11
c7860583304b1bc3,1,3,1,2,1,1
acbc147589507896,1,1,1,1,1,1
73d249441b4890f2,1,6,0,23,1,1
e2ead10fbd6fa2e6,1,2,1,2,1,1
d0757a740dd65179,1,5,1,4,1,2
31419a4e47337810,1,2,1,3,1,3
29a21f584d0d43ac,1,2,1,2,1,2
37bdacb29313e5bd,1,1,1,1,1,2
299dc2a7bd266c07,1,5,1,3,1,9
32934978ad9c9597,0,17,0,20,0,24
21f426897e78749b,1,1,1,3,1,2
22252d0007c1567b,1,1,1,1,1,1
b5905753bffe4258,1,1,1,1,1,2
e34eb51bbc8104d1,1,5,1,2,1,4
f52c81d9e2807d00,1,1,1,1,1,1
35ca4814337d241d,1,1,1,1,1,1
3c6cafe1905436a1,1,3,1,3,1,3
efa46bf91c542e67,0,15,0,13,0,21
42ec2de606f46a9f,1,2,1,2,1,3
91fcc3e3573bb21f,1,1,1,1,1,1
30c355dd64293f93,1,4,1,4,1,2
d1b1970c80f951a7,1,1,1,1,1,1
3a8f7aa7aa577d79,1,1,1,1,1,2
6adcfc932007998d,1,4,1,4,1,2
7e3fb51b215ec873,1,2,1,3,1,3
ce924f719506e2ad,1,4,1,7,1,1
e013168c6a04d02f,1,1,1,1,1,4
40acc3d27490683e,1,3,1,3,1,2
af19a1655cfbc9e2,1,3,1,8,1,1
22f964a68bba4745,1,10,1,8,0,16
233b2e9c9287b437,1,1,1,3,1,2
0c699a2d0e6e7025,1,1,1,1,1,1
f8e415449a24881d,1,2,1,2,1,8
3d1d6c775ced1e10,1,10,1,9,0,15
ad501f47d7e330eb,1,2,1,3,1,3
dbeabefd0d3a4bc0,1,3,1,3,1,2
1ddc4a0e6037b81c,1,5,1,4,1,2
30ebc1684e9efb1b,1,3,1,7,1,1
1f62de5542873d90,1,2,1,2,1,2
3e910598bf124e51,1,1,1,1,1,1
b434ebd0fb522d80,1,4,1,7,1,1
5048352decd428b8,1,1,1,1,1,1
ab94fb6d080a2cbe,0,12,1,5,0,18
19addd8e8981ab63,1,1,1,1,1,1
468de562b95de08a,1,1,1,1,1,1
8fc70d50dc3f0627,1,10,1,8,0,16
8d0ca86628dea0b0,1,8,1,6,0,11
385c608c01cbb355,1,2,1,1,1,2
f9d7c60e40de69e7,1,3,1,2,1,1
ec208efcd814916c,1,3,1,2,1,1
91b1ab592642cc71,1,4,1,4,1,7
b2d3bc89245beb3a,1,1,1,1,1,1
5583eb3dd73ac9f0,1,5,1,4,1,2
7a50d3e7df58a190,1,2,1,2,1,2
0e8eb81cb6cb4238,1,1,1,1,1,3
b719d155389beccf,1,3,1,3,1,5
0cfb060f1ce6b6d4,1,5,1,4,1,2
41588d87aeb31faa,1,4,1,3,1,2
9674ddce3f965643,1,2,1,2,1,3
84fc5d41b80e4c25,1,1,1,1,1,1
5dfdca8eb67cb62b,1,1,1,1,1,1
314ec740b34d8a42,1,2,1,5,1,2
55875ac7563b71e5,1,6,0,23,1,1
aef0decf159303a0,0,11,0,11,1,2
90a70b4e8a943100,1,1,1,1,1,3
8b1ee08c29831cfc,1,9,0,11,0,14
e5c592f5c8f0e886,1,4,1,5,1,10
a608e67216362110,1,4,1,4,1,3
14a1c0eafb0cf1dd,1,3,1,3,1,4
894e77a81364f6cf,1,7,1,4,0,17
ed662822b1924c41,1,6,0,23,1,1
76c663bb46a4d510,1,4,1,4,1,3
11fa9b3ab660a171,1,2,1,1,1,7
3a89664f540b625f,1,4,1,4,1,10
fb0483838b860a90,1,1,1,1,1,1
be7d753625566e36,1,1,1,3,1,1
fcc91e109ba3abea,0,21,0,21,0,15
cc2c2d740aedb184,1,10,1,8,0,16
d1c5ff168a68d50b,1,2,1,2,1,1
b91d14a13569df55,1,1,1,1,1,2
8f3287e6c5b50846,1,10,1,8,0,16
8f9252342e01144b,1,2,1,2,1,2
6968b9489aec6f62,0,11,1,7,0,12
97f1699b32c84be7,1,2,1,2,1,2
99e6ba898ef9b505,1,10,0,11,0,11
155aa713c3ee6632,1,1,1,1,1,1
efbc0261d1ded876,1,2,1,3,1,3
c791239083de5987,1,4,1,7,1,1
4aa8da604aad8da9,1,1,1,1,1,1
f1f2a446d661f4f3,1,8,1,7,1,4
73518a76d8070d2a,1,8,1,8,1,7
ace80485b8dac3ab,1,6,1,3,1,1
be595460936a9b3e,1,1,1,2,1,8
43bc16e36f77c7aa,1,3,1,2,1,1
e0397de3bbbd9c9a,1,2,1,2,1,3
2f1334ece4029a5f,1,7,1,10,1,10
fb792c96287ebf8f,1,9,1,9,0,12
5c3ed1a0372106e2,1,1,1,5,1,1
ab7d5786d38eb75a,1,2,1,5,1,2
2f61a27c98b0d466,1,3,1,2,1,9
5ecf6eeab84b49d7,1,10,0,12,0,14
bf5a3194f0ab4b57,1,1,1,1,1,1
2243b75260244642,1,6,1,4,1,9
7f998ce964f5f4df,1,3,1,2,1,1
f9faf0611240b982,1,3,1,3,1,1
61563479a98dcf5b,1,7,1,6,0,11
5510773363477f72,0,15,0,13,0,13
1c4e85d31cae985a,1,2,1,1,1,6
b670d97046a99d1a,1,3,1,8,1,1
498f35b7d3f5e244,1,1,1,1,1,2
8eabc08aa04208fe,1,6,0,23,1,1
dbe4f4b1dd538d1e,1,4,1,4,1,2
ee6c1d51e0cc8214,1,1,1,1,1,3
d5b5542a60ac75a5,1,10,0,12,0,14
b680cd231def0c4c,1,2,1,2,1,2
f0018f79b904550e,1,5,1,3,1,4
7e50bcdd67ad8aa1,1,3,0,11,1,1
400d55a3526dd9c4,1,5,1,2,1,4
3989496beb254a22,1,1,1,2,1,2
60cd2b57ea41619f,1,4,1,4,1,7
c8d7dae35e7b127d,1,1,1,1,1,1
eeb0a93b7296d642,1,4,1,6,1,2
56bd589b7e7a9727,1,3,1,3,1,5
f78a9e102de3c8e6,1,7,1,4,1,3
fe1c0b4302296ea9,1,8,1,8,1,7
497d30c260befa16,1,10,1,8,0,16
c3f6d85850d03146,1,2,1,2,1,3
3abf3265799bdad1,1,1,1,5,1,1
d5a03204540e61ce,1,1,1,1,1,3
afbe60e6a5be6934,1,1,1,1,1,1
da48a509b9ff2543,1,5,0,16,1,1
85f9faeb7d2a2e74,1,3,1,4,1,2
78d1c7bc41ca02cf,1,3,0,11,1,1
16e47b82fe1a0267,1,1,1,1,1,1
2ce24a2327c958b9,1,1,1,1,1,1
8bab1c829f7e38a0,1,3,1,8,1,1
3fc0d97dd0d186d5,1,4,1,3,1,4
9def8dca329c01a0,1,9,0,11,0,14
4df684150410121e,1,2,1,2,1,7
3aec2e97a9336565,1,3,1,2,1,1
874ba68f165c58d4,1,1,1,1,1,1
377518bb57737baa,1,3,1,3,0,12
9e695b7b79802592,1,1,1,1,1,1
c6600ab27eca8ee7,0,13,1,10,0,15
45fbb4ffe78dcf44,1,1,1,1,1,1
51519c6df4fff45d,1,2,1,5,1,6
7c05f867f69f4a61,1,1,1,5,1,1
43c38dbe86e28179,1,10,1,8,0,16
255a5d1871a32056,1,6,0,23,1,1
8b2fe62253d84000,1,1,1,1,1,1
f7ad8af086eaf562,1,10,1,8,0,16
45684b56a908e5b9,1,7,1,6,0,11
0dc9e6e48a895e85,1,1,1,1,1,1
19fe94224e56b415,1,6,1,3,1,1
3b4e8bd44fb849b4,1,2,1,2,1,2
ae58f054e81a8dac,1,10,0,12,0,14
a5f381e2d0605598,0,15,0,14,0,17
92e4f142c913020a,1,3,1,2,1,1
7dbc2cf6c0f23a72,1,2,1,2,1,1
5e7a31994afed70c,1,1,1,1,1,2
479449e3d9be9205,0,13,0,16,0,17
0af5286f71ca57ca,1,3,0,11,1,1
57aa51cddb9e6b23,0,11,0,11,1,2
e4952d1400c582bb,1,7,1,4,1,3
85d4e28d3638fc19,1,7,1,6,0,11
985ef4433ea4d29c,1,7,1,8,1,10
d66de22f01f2b5ba,1,3,1,7,1,1
72669cfc1a9ff4a5,1,2,1,2,1,4
ec2972492ca29214,1,3,1,2,1,1
44a96859fb4e31bd,1,1,1,2,1,6
1194c570ca2e059a,1,3,1,2,1,1
050f01661a9745a6,1,1,1,3,1,2
359acef328fce4ac,1,1,1,3,1,2
4a6e30ec01bfd453,0,11,1,10,1,2
b7140f96b7706c4c,0,11,1,10,0,15
64c1c3bc7b09b2f3,1,4,1,10,1,1
8e65d0bcc46ff2f6,1,1,1,1,1,4
c7cc130226848353,1,7,1,9,1,2
df87219ed07769b9,1,9,0,11,0,14
d959c2669277b805,1,3,1,8,1,1
65cc54d8c134b4bd,1,2,1,2,1,1
275cefeae60a2641,1,2,1,2,1,2
131cc726177e9f6a,1,1,1,1,1,1
87e810b14d0b78cf,1,2,1,3,1,3
1bf1f9dd5110e839,1,2,1,2,1,1
5e8f50a35049717d,1,2,1,2,1,1
83416210538db621,1,3,1,2,1,9
28f58e4491f02a9a,1,2,1,2,1,2
4b261053fea6d05f,1,2,1,2,1,2
9ddce3fa527e3d5b,1,8,1,6,0,15
83db162d260c363e,1,2,1,1,1,1
bdb676d092d83cd5,1,1,1,3,1,1
330ecfad016ee785,1,2,1,3,1,3
d0def3ccf9fc238d,1,5,1,3,1,4
56d34a72d7988aa2,1,1,1,1,1,2
e5319e4d1d6a4565,1,4,1,3,1,4
5209ec6c4a59ff7e,1,9,0,11,0,14
f87c4ff051322ddb,0,11,0,11,1,2
7eae3d7b6c04d9b9,1,2,1,2,1,8
e4ed86c6c723d9e0,1,9,1,10,1,10
39ac66f0b9674cf8,1,2,1,1,1,7
d5a340ae5eae199d,1,1,1,1,1,2
782905ee7fe07090,1,5,1,2,1,8
7b893ed5f7cf2b38,1,7,0,12,1,10
ebfed2e4690a405e,1,9,1,9,1,9
5a483d5c77be3aaf,1,1,1,1,1,1
27b7f6817bf39b7c,1,3,1,3,1,4
b4cc9f845c1c9d8c,1,5,0,28,1,1
3b8a99f80d448925,1,1,1,1,1,1
47561148230b814a,1,2,1,5,1,2
05612326c275b355,1,2,1,5,1,2
b0cc8b2197bd2664,1,1,1,1,1,1
1756c7ecb153193a,1,3,1,2,1,5
327db563b92bd255,1,3,1,3,1,5
2bea75f0b6b4d7f9,1,2,1,2,1,8
3987affccb588ff6,1,1,1,1,1,1
ddb8b761efe2a011,1,7,1,4,0,17
54d50f94239382fc,1,7,1,6,1,9
062be32390fd1fd9,1,1,1,1,1,3
d513f0f065b3d53a,1,2,1,2,1,2
e0c4b7af1e419122,1,2,1,2,1,2
64ce344621d364ed,1,9,0,11,0,14
a1bb34878a17e3c9,1,2,1,2,1,3
e4ef58eff21c1f08,1,2,1,1,1,9
8f46d3b65f1a665a,1,1,1,3,1,2
50277a79d5c7cd33,1,3,1,3,1,2
4e3a0e54b28b2aa4,1,4,1,5,1,2
331ec179ba136112,1,5,1,4,1,2
cc022102db09f1ca,1,8,1,8,1,7
2ddf93abe524a7c5,1,6,0,23,1,1
9d0b3c183d50fe17,1,2,1,10,1,1
949a9eef00ec715d,1,3,1,9,1,1
a3fbcbbba9278def,1,2,1,2,1,8
161476316d6ad36e,1,1,1,1,1,1
752511995fe2161e,1,1,1,3,1,1
08d5d028bddff2ec,1,1,1,1,1,2
6af77d50296b3657,1,2,1,5,1,2
7343e032baefc483,1,5,1,3,1,4
f73b73afd3f06ca4,1,3,1,8,1,1
33b9770783680321,1,4,1,6,1,4
49908a9a3f584abe,1,2,1,7,1,2
5876425e823de15b,1,5,1,4,1,1
34ade79f9ca85598,1,2,1,7,1,2
bfa8e2871de01b26,0,11,0,11,1,2
110d5ee0b09f6189,1,5,0,16,1,1
a51b174cfe800f84,1,3,1,3,1,4
634f3fce72e31b55,1,5,1,4,1,3
e2125c4c4918baef,1,1,1,3,1,5
f4e5e83c1b75f1d4,1,1,1,1,1,1
60096430a40e2e55,1,1,1,1,1,1
eeab6ad495e64d15,1,1,1,1,1,3
f545586f6daa4ccd,1,7,1,7,1,9
a9beb60d8ab503c0,1,1,1,1,1,3
dabd285fbfde8ddd,1,9,1,10,1,10
c02132b7365d0396,1,1,1,2,1,2
b9b716ed17772ad6,1,2,1,3,1,3
77e49acf2cb97177,1,2,1,7,1,2
6f69e5e3758a022e,1,2,1,2,1,3
a702ca2f268c9653,1,5,0,15,1,3
192987fad4fed284,1,1,1,1,1,1
5e355bbe64e327d3,1,1,1,5,1,10
5023148355a11c7a,0,18,0,19,0,16
83b80dc62086772d,1,5,1,2,1,8
9f03b7f1cfa26a22,1,1,1,1,1,4
0457825bfe819e58,1,1,1,1,1,1
24d16596445306f1,1,8,1,6,0,15
d076ace00f9c53b3,1,1,1,1,1,4
813aa5dfe86863d7,1,4,1,4,1,5
4f6ff4be4fe46830,1,4,1,4,1,2
5d5e1e1bcf38f9ed,0,13,0,11,0,11
ad8006abe8eeddc1,1,1,1,5,1,1
5856bae800449d18,1,1,1,1,1,3
752fdbf69c7f9c3c,1,1,1,1,1,4
0838cbbe638d8f28,0,11,0,11,1,2
ff39cc874b0cab74,0,11,0,11,1,2
12b2494fa3ddff30,1,1,1,1,1,1
f21dd2e54e9c4b89,1,4,1,5,1,7
dccc3ff5c16e5e27,1,2,1,6,1,3
6ef349b76678245c,1,3,1,3,1,1
2d319e18df4ad3a9,1,1,1,1,1,1
3b674c61d4e2aec2,1,2,1,2,1,2
df9d12c207710ced,1,4,1,7,1,1
d7c6475a0f45208e,1,9,1,10,1,10
9529374337e6d933,1,4,1,7,1,1
b10c8c81bdf8cfb5,1,3,1,2,1,1
3041a7a193399052,1,2,1,2,1,1
adbbe42c4cb206a1,1,2,1,2,1,2
22934608d481de82,1,6,1,6,1,8
c2ab06c80323ad91,1,3,1,3,1,1
f7f32c3a3fb95b31,1,3,1,2,1,1
8c337e8e34f70071,1,2,1,3,1,2
